Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
353772,B005A1LINC,A1EXGL6L0QQ0M5,"Shane O. Laake ""camera nerd""",0,0,2,1323907200,Worse than the margaritas,"This is a great idea--even without any alcohol, but it's simply too bland and watery to get the job done.  Mixing stronger with less water doesn't help.  Adding vodka didn't help, but dark rum did.  Not exactly the idea, so no bonus points for that.  Go for another Crystal Light flavor and pass on these moctails."
339946,B001FA1DKA,A37GGAULI13P7Y,"John C. Nielsen ""John Nielsen""",6,6,4,1271894400,Great Macadamia Nuts,I ordered these after the ones I bought in Hawaii were gone. These were as fresh as the ones bought in Hawaii and the price was much better. Warning: Can be habit forming.
276884,B0017U08PO,A3TLT9WG3GIYCL,P.V.,0,0,5,1321315200,Love it!!,"I love these little McDougall soups, I buy them all the time!! I tried several flavors and can't find one I don't like. I'm vegan myself but anyone will like them, they're very flavorful. Quick and easy meal or snack! Try the bigger sizes too!"
396720,B000EM6FUI,A2CBP9IPSHKYTC,espadrille fan,0,0,5,1321056000,Spicy flavorful peppercorns,"I bought these peppercorns to make Asian dan dan noodles and the noodles came out great.  The peppercorns add a definite spicy flavor, very tasty for those who like spicy foods.  Will plan to include these peppercorns in more dishes."
538338,B0061IUIDY,A1AES697PC2IW5,"Kevin Kiersky ""oceaneagle""",0,0,5,1335398400,"Rich, a Bit Malty, but Balanced +++","This Higgins & Burke Earl Grey Black Tea compares well to other Earl Grey black teas. I have tried many teas, including a number of Earl Greys. I just tried this variant brewed moderately strong -- and served in four ways -- hot alone and with milk then iced alone and with lemon -- each way with moderate brown sugar as well. I took an initial sip [before adding the brown sugar] and after smelling it carefully and looking at the exact color. It was just fine then and excellent after serving with brown sugar -- but in two ways hot and two ways iced as stated. This Earl Grey black tea is rich, a bit malty [which I like] -- but well balanced with the bergamot adding well to the quality black tea -- with a good amount of tea in each bag being enclosed in foil-lined packets +++"
440005,B000B6O4LO,ADOHDWGTPOIMQ,"Just my opinion ""Sherry""",5,5,5,1168300800,Cincinnati Chili,"Skyline chili based in Cincinnati, OH has the best Cincinnati style chili available. Unfortunately, there are not that many Skyline Chili restaurants out there.  You can find their products in the frozen food section of your grocer (at least here in Ohio) but not all of them carry it and it is somewhat expensive.  Enter Cincinnati Recipe mix.  Cincinnati Recipe is the closest in taste to Skyline Chili and is easy to make.  The packet contains all the seasonings and spices to create the great Cincinnati style chili taste.  I used to be able to find the Cincinnati Recipe mix at my grocery store but unfortunately they stopped stocking it.  I was extremely happy to find it thru Amazon and bought the six pack.  My craving has been satisfied.  I love the 5-way with spaghetti, Cincinnati chili, kidney beans, onions and shredded cheddar cheese.  Delicious!!!"
246809,B003C5RLGG,A10NNV2FKX8JXQ,"Brittany Wood ""Britt""",2,2,4,1286323200,WONDERFUL for an allergic or sensitive dog,My bulldog eats natural balance sweet potato and fish and rotates with this<br />sweet potato and bison!<br />He does so well on both.<br />It's a wonderful food if you have a dog that has skin problems due<br />to other foods as well as great for digestion issues.<br /><br />My only complaint is I wish it was higher in protein.
72615,B004X3VRLG,ARYSDAZNRXN6G,A. Crafton,1,1,4,1310169600,Not universally loved,"My dog heard the package crinkling and became excited; but when I gave her a treat, she dropped it and walked away. She's notoriously picky about treats so I wasn't surprised. I left it there for a day to see if she would later sneak over and eat it but she was not interested in it at all.<br /><br />We are allowed to bring our dogs to work, so I brought the package to work with me to test the treats out on a wide variety of dogs. The other dogs all loved them, some taking their time to work on the bones slowly, others gobbling them as fast as they could break them down.<br /><br />I tested these on a wide range of sizes, from a chihuahua-sized mutt, to my Aussie-mix, to a large boxer-mix mutt. The smallest dog required that we break the bones down a little bit but overall, all but the pickiest of dogs liked these. The boxer-mix begged for more, but she'd eat treats all day if you gave them to her.<br /><br />My experience was that if a dog is picky to begin with, they may not accept these treats. But if they generally are food-hounds, they should have no problem eating them eagerly."
28921,B001T7I9RE,A3V54VTCAT3SCS,Elizabeth Howard,0,0,5,1241740800,GOING ORGANIC AND SWEET!!,"I bought these cookies as Easter gifts for two different family members and both RAVED about the clor, shape and flavor of these organiz cookies. They're sure to please everyone!"
506091,B000FFRTVI,AGXYIAC3USOM2,pezman,0,0,5,1328832000,McDougall's Tortillia Soup,I have tried many types of fast soups or noodles but...<br />This is the Best cup-o-soup I have ever had.<br />It is filling and has a fantastic flavor.<br />I also like to add 1 teaspoon of A-1 sause to the soup after it is ready to eat.<br />It adds a little zing to a already great soup.<br />Give this one a try!!!
26205,B0058AMY74,A36QQYEW0AMJEO,"Desperado ""Ron""",2,3,5,1193443200,Best Chips I've Ever Tasted,"Fantastic tasting potato chips. I love the individual bags, great for kids and adults too. No trans fat, no cholesterol, no artifical stuff.<br />Low in sodium and high in potassium, which is great for people like me with HBP.<br />Only problem is Amazon is out of stock some times and price is high."
448854,B000J2DQ2S,AR4H5H9F0RK98,Jennifer Y. Goetz,3,3,1,1250726400,Not as good as Snows,I bought these because of the reviews.  I was disappointed.  I like the chewiness of clams and the texture and these clams have neither.  They don't even taste like clams as far as I am concerned.  I will go back to snows!
387531,B003LGJ6M8,A1OK5LJXJ7J254,Birdie,0,0,1,1338681600,Too spicy,"I like spicy dark chocolate, so I thought I would give this product a try. It should just be called ""cayenne cupcakes"" because there is hardly any chocolate to speak of. These cupcakes completely failed at satiating my sweet tooth. I will not make these again. I made the regular non-vegan recipe."
341024,B003ULLA64,A3L0C470KJ1DEO,Anne Vincens Duffy,0,0,5,1306022400,Rumi's Honey Bush Tea,"Loving this tea, and can't find it in my local stores any more.  I love the taste and love that it never seems to change.  Sometimes I drink it the next day and it still tastes freshly brewed.  Delightful and a good price..."
448660,B004ZWRA6G,A3VBZDYGHF4NK8,"Movie Maker ""Rik""",0,0,4,1310256000,"Long lasting, great taste.  People seem to like it.","Got this and shared some with office co-workers,who liked as well. The package is certainly deluxe, right down to the tiny magnets that keep the box closed (thank goodnesss one will never have that nagging fear of gum falling out of a box.. LOL).<br /><br />The flavor is strong enough and the gum has a nice texture, as one would expect from a premium brand. I found the flavor to last about 30 minutes, about average.<br /><br />I like the IDEA that this wakes you up a bit, too!"
430153,B001EO7716,A2JUY2ZC1H8G6M,"Terri J. Stovall ""Get Healthy, LLC""",26,27,4,1200096000,Healthy and great tasting,"Bragg's Liquid Aminos are a great soy sauce alternative for the health conscious. No msg, not high in sodium. Great tasting. I use it for a meat marinade, and it's fantastic. Amino acids are the building blocks of proteins and are great for low-carb dieters or anyone who has weight issues but still wants tasty food.<br /><br />Two of the bottles leaked in shipping, messing up the labels, so if you are purchasing for resale keep this in mind. I contacted Amazon and the customer service was fantastic, as always, but new product could not be shipped out to replace the damaged ones, so a refund was immediately credited, and they allowed me to keep the product. Amazon's customer service could teach a thing or two to the rest of the retailers in the country....I've always been pleased and will never hesitate to order anything I am looking to buy...I search Amazon before Wal-Mart....no crowds and better service and good prices. I'm a happy camper."
346806,B001EPQQX0,A3UUKFYX0ZYN5C,Marilyn P. Parry,1,1,5,1306195200,Delicious,"Having this coffee is like having dessert...without the extra calories....the best flavored coffee I have tried and by far the best of the chocolate ones...and I think I've tried them all.  My market was going to discontinue this coffee so I turned to Amazon...better price and I can put it on auto delivery.  Great.<br /><br />Marilyn, Florida"
407287,B001NXOCRA,A1YO4GCAYO8DZP,Misslindy,0,0,5,1307750400,Good Things,"This product is better that anything I have ever used, yet it is not advertised as much, it is a wonder in a bottle, my family is very happy I bought it. I can't seem to find it in my local supermarket."
478437,B004OY787Q,A1V8NU672NHYWA,"Holly J. Maher ""True shopper""",1,1,4,1315785600,"vaccumsealed coffee, good taste, no tie to keep closed","The coffee is really good, however, the packaging was hard to get into and no tie came with it to keep it closed after I opened it.  I also had to use scissors to open the package it was vaccumsealed which is odd too but I guess that keeps it fresh."
266019,B004AQMSV4,A57JN30PITMHD,BandJ,0,0,1,1348185600,My recipe was ruined!!,"When my jar of preserved lemons arrived I wasn't sure what to do.  The lid on the jar was unscrewed and most of the liquid had spilled into the packaging.  How could that happen?  We thought the lemons looked mushy and smelled pungent (like cleaning fluid) but we tried them anyway.  Big Mistake! Our Moroccan chicken was ruined.  We threw the whole thing away, including the preserved lemons that remained in the jar.  I worried that someone had tampered with the contents and was relieved when I read some of the previous reviews expressing the same thing I had experienced."
343853,B008J1HO4C,A3G4U9CDGR8UOU,C. Caswell,1,1,5,1289606400,Good for you and great taste,"Decided to try the steel coat oat meal for health benifits and was really impressed with taste and texture. The oats come in a steel can, which is different. If you like oatmeal this will be a treat. It takes longer to cook, but well worth the wait."
507471,B005WKU43Q,A1NJWHPXOIGUCR,TB,2,2,5,1329350400,Superb in protein shakes,"I'm a delighted fan - I discovered this in the local health food store. Tried it in my protein shakes - I'm hooked!!! It's incredibly good...sometimes I just like to open the jar and take a whiff!!Yum! (of course, I'm a peanut butter lover from way back)<br />I wish it were less expensive - but it's sooooo worth the price. Very low calorie and only a fraction of the fat of peanut butter - plus it mixes great in a drink.<br />Way to go BettyLou!"
346239,B0029TE5K6,A1FJJ2AIBGE63G,"Natalie J. Rutstein ""thekidz""",0,0,5,1265932800,what a great product,i have one package of these delicious crumb cakes with only 100/cal. and it last till noon...they are always fresh and tasty  will order more and more  natalie burggraf
296136,B006GR2JT6,A1J5OJ4B76QT5C,Carolina S,0,1,5,1350000000,The best!,"I have previously used this saffron before, and I think it has a spectacular quality and price. I will buy again in the future this brand."
477761,B00025YVPI,A5E2U2L65YYBS,Simminnut,0,0,2,1348704000,My cat ignores these,"My 16 mo. cat loves her springs, so I thought I'd try something different, but similar. She just looks at these and ignores them. I will be getting her the springs from now on."
233179,B007TJGZ4A,A3MTGDHOTRRKUT,Marilyn,0,0,5,1324684800,Hazelnut coffee,This is my favorite coffee from Gloria Jean's..Its rich and smooth flavor is a delight! The hazelnut flavoring is subtle and not over-powering like some other brands I've tried..
433459,B001FZ0T2S,A3NMA7RSO2HMBG,BPF,9,9,4,1270771200,Doesn't last long for agressive chewers,I don't like all the controversy surrounding rawhide bones and don't want take the risk of my Lab getting a blockage so I exclusively give him Booda bones which are safe. My lab is an aggressive chewer and considering this is edible it makes him that much more excited as he LOVES food. He enjoys these bones but devours them in less than 20 minutes. I usually give it to him for a few minutes until he eats half of it and then I take it away to save for next time. This obviously would get very expensive so he has his non-edible Nylabones most of the time and these are special treats.
109959,B007PA30ZU,A2J8JNUL2X64VT,Roy V. Maskell,0,0,5,1311292800,Bold and Manly!!!,Great tasting coffee! I like my brew strong and full of flavor and this definetly fits the bill! A consistently good cup of coffee every time.
470738,B001ELL60W,A2EUXDOZ3M6EBQ,Baltimore Jack,0,0,5,1342915200,Worth the hassle.,"Golden Malted is delicious waffle mix, and if you have your own iron, then you need to be using this mix. A little Almond Extract doesn't hurt either. Well worth the effort as this mix is typically not stocked at most grocers."
436551,B000CQ01JW,A1DXPVASYA5U2Y,Renee Gleason,5,6,5,1156896000,Food you can feel good about,"This is the only brand of boxed macaroni and cheese that I will serve to my five year old and this is the only one she will eat. First of all, the ingredient list speaks for itself. It's made from only a small handful of all natural ingredients (none of those obscure, unpronounceable ingredients!) and you can feel good about giving it to your children (and to yourself as well!). Not only is it a much healthier choice than most other boxed mac and cheese dinners, but it tastes great, too! Perfectly cheesy and delicious. Our little girl just loves it and so do we! It's not too difficult to prepare either and it's one of those last minute, throw-togethers on busy days that you can count on. Stock your pantry shelf with Annie's..you won't be sorry."
332863,B000Y3ZECM,A12NEAMW0X0OGW,Ben,0,0,5,1304294400,Great honey!,"This is great honey. The stuff on top tastes good and adds nice texture. Hard to find good, raw, organic. honey. Trying to support the guys who do it right to keep getting good honey and healthy bee populations."
203270,B001D6KH9E,A2NJRS0VGMV9NI,R. Baker,2,4,5,1255564800,Gourmet Egg Nog is Great!,"This concentrated Egg Nog Extract is difficult to find, but well worth the effort.  I have been drinking the ""Home Mix Gourmet Egg Nog"" by Rainbow Flavors since the late 1990's.  I like it more mild than the instructions suggest; Try 5 to 8 drops in an 8 oz mug of milk with a scant tsp of sugar and microwave 2 min on high.  Delicious--it even foams slightly!!"
12015,B004A6F0Z0,A3AAENFM48S1F8,Severum mom,18,18,5,1307318400,nice starter kit,"This is a pretty nice starter kit for the price.  My only complaint would be the light damage done to my tree by the display box that it was obviously in for too long.  But just a few months later, and my bonsai is doing just great now!  There is new green growth on the old damaged branches, which is nice.  Still, overall a good deal for the price.  Would make a great gift!<br /><br />Ok, it's been 5 months now, and the tree is doing absolutely great!!  I woudn't worry AT ALL about how I said it came in the box... very strong and dependable tree regardless.  I'm VERY pleased with this tree, and it's now been moved to a bigger pot as it's doing so well!!  By far my FAVORITE of my 8 different bonsai trees ordered online!!<br /><br />Almost a year now, and still growing strong!  I've had three other bonsai plants die from different companies, but this one continues to thrive!  I'm now using the small pot it originally came in for another bonsai.. yes the pot it comes with is small, but it's very durable and great for starting small bonsai or other plants.  I'd still strongly recommend this starter kit to anyone interested in starting the art of bonsai.. and even for experienced growers.  It's such a wonderful kit.  The tree is healthy, the pot is durable, and the soil works great!"
158561,B000F1PR8E,A350XDHEYRTZMT,"Greg Harding ""Greghar""",1,1,5,1324080000,Great purchase,"Tastes great.  Cheaper than buying at Walmart on a per can basis.  When purchasing with the automatic reorder option, you can save even more."
454948,B001G604YE,A3UUUG76OAVJ0V,Katana Rogue,0,1,3,1307836800,Not my favorite,"I wanted an American high quality cocoa for my chocolate cakes.  I'd been using Hershey's and thought I'd upgrade to this.  What a mistake!  While this might make a good hot chocolate, it is certainly not that great for baking.  Not sure what I'm going to do with all that I have left. :("
341180,B001ELL6QG,A1I3WLRL0AD81Y,Donna Thomas-Krabbe,0,0,5,1284076800,Tasty and good for you,"Makes a wonderful start to your day.  Healthy and good tasting.  I eat this year round - even in the summer.  Sometimes I make a big batch and bring it into work, or sometimes I make it at work in our office microwave."
51553,B004HOLD92,A2L4FXJZISAL4T,P. Lee,5,5,5,1276214400,Addicting is right!,"Wasabi!  Almonds!  What's not to love?  Can't stop eating these, glad they come in packs of six..."
343082,B000VK8A4W,A1ZBU1Y3N0O2K7,Sedona,1,2,5,1304035200,Crack for Kitties!,"I am simply not allowed to run out of these treats. My cats will cry non-stop if this ever happens, and then start plotting against me. So I make sure to have plenty on hand at all times!"
136158,B000EPOC1Y,AQ6AGWKWMTY8H,"Pam Tee ""mom,wife,fur-mom,book-blogger""",6,6,4,1193529600,Mmm Good - a review of Mi-Del's Ginger Snaps,"I am the sort of mom who likes to bake my own cookies because 1) it's fun, and 2) I like to know what goes into them.  However, when that is not practical I buy these ginger snap cookies.<br /><br />I don't mind giving them to my family because they are mostly organic (70%) and they don't contain hydrogenated oils nor corn syrup.  In addition, they contain iron - from the molasses - which is  something you don't often find in a snack.<br /><br />Four Stars.  A superior product in my opinion.  The whole family loves them.  Even my extremely picky son.  The flavor is zingy with a definite bite and each cookie is only 26 calories.  One of the few store-bought treats that I have no problem handing out to the children.<br /><br />Pam T~"
56860,B001EQ5SPQ,A1JUKPQQDBEOGX,VinoGal,0,0,5,1222732800,My dog LOVES these more than us!,"My dog is pretty picky and she goes crazy for these. She is 10 lbs, so we break them into pieces and dole them out. This is the only treat she begs for. The ingredients are all natural and the product is made in the US. A bonus is the donation of a portion of the profits to the dog and cat cancer fund."
453284,B0029XLH4Y,A1OJEJR0YN4JM7,"R. Max ""Lost in Atlanta""",4,4,5,1254960000,Smoother than it sounds.,"I purchased a variety of K-cups when I got my coffee maker. Jet Fuel not only has a cool name, but it's rich and smooth. I like dark roasts and I was afraid this might be bitter, but it is on the dark side of medium roast and very smooth. Enjoy!"
535944,B003VXHGDM,A12BJ9GOL0T54E,"Andy L. ""NC_Andy""",0,0,3,1308182400,Didn't say anywhere it was coconut favored!,"It's coconut flavored, either you'll like it or not.  I was actually surprised since I'm not a big fan of coconut, but I liked this coffee.  Not my favorite, but nice on occasion."
362589,B003JA5KKS,A1XA1ENL7T3NPP,J. Manns,0,0,5,1298246400,Breakfast  Blend by Green Mountain,I love my Breakfast Blend coffee from Green Mountain. It light without a bitter aftertaste. It is a good everyday morning cofffee for me I would  recommend this to anyone who likes a light not bitter cooffe if you like a really strong cup of joe in the morning this isn't you coffee
90730,B00325L5WM,AYB4ELCS5AM8P,"John B. Goode ""JBG""",2,2,5,1277337600,Excellent!,"This is a very interesting type of snack. I can't really think of any ""American"" counterpart that most people would be familiar with. I was introduced to it by a nephew of mine who loves snacks from Asian markets. This is a Korean chocolate type of snack.<br /><br />It's a sponge sandwich with a cream filling all covered in a layer of chocolate. When you bite into it, it's the texture that you enjoy first, your teeth break into the thin chocolate skin then sinks into the sponge and cream. Then you masticate and mix it all up in your mouth. The taste is great too, it's a creamy, chocolately, sponge cakey taste. Most important, it's not too sweet, like many creamy chocolately snacks.<br /><br />It's hard to review tastes to people because it's so subjective. All I can say is that it manages to mix up those 3 ingredients (cream, chocolate, sponge) up very well and you should give it a try if you like these kind of things. Oh, and there's an imitation brand that looks very much like this (down to the size and color of the box) but tastes horrible! Make sure it's Orion brand."
17806,B000EVMNO6,AIQHZ9TVPIP6H,Brandi Wall,0,0,5,1276646400,Haribo Gummy Frogs are my BF's fav!,"Ok, living in Chicago one would think we would have everything, right?  Well, these little green apple flavored wisps of goodness are very hard to come by.  Walgreen's use to carry them till one day, a year ago, they all of a sudden disappeared.  We tried to find them at any and all Walgreen's and CVS, but to no avail.  Now we knew the only place that we could find them was Fry's Electronics, but we do not go out there all that often.  When we do go to Fry's you can bet your butt we stock up by taking most if not all of them off the shelves (21 bags last time).  Some people we know were in town from NH over Memorial Day weekend and we took them out to eat, in return they sent us a 5lb bag of gummie frogs!  You could imagine my surprise when I walked back to my desk from lunch and found a box from Amazon that was squishy.  I opened that puppy and was like OMG!!!  Yeah, the bf breezed through the 5lb bag in about a weeks time sharing them with co-workers (mostly consuming them himself) and with myself (i still have my little zip lock baggie in my camera bag :-) ).  I just ordered 2-5lb bags of these yummy frogs and hopefully they will last a lot longer then the first one :-)"
163014,B0001M119Q,ALBHUTXYDJMU9,Maren Oslac,0,0,5,1329955200,Love this Cayenne,Awesome product.  Organic is important to us and Frontier has quality products. Will continue to buy the brand. Perfect for my family.
525389,B004CH66XM,AI6X80P0A43M6,Tastymargarita,4,4,5,1294790400,Just got them,"These candies are great!!! Chewy and strawberry are the best!  I had these when I was in high school, I searched amazon and there they were. The shipping was fast. I was suppose to get them in about a week but I got them sooner. These are a candy must try if you love sweets."
180953,B007Y59HVM,AMNBQZ975X2D6,MARY,0,0,5,1348531200,great coffee,"I was a little worried due to a few bad rewiews, but this coffe was great, smelled good, tasted great and the price was right!so glad I tried it."
72154,B001E96NVG,A1AMRAAFW8QBYF,"Tulor ""Yvonne""",0,0,3,1255305600,Not For Me,"Everyone in my office loves these -- I think they taste like styrofoam.  Everyone's tastebuds are different, so I recommend that you try them for yourself."
410617,B001UB0SPU,A3OBT3DYHIE6VH,"Lori A. Kocholek ""Lori""",0,0,5,1257724800,Classico sauce is the only sauce I use!!!,I absolutely love Classico sauce.  It's the only Sauce I buy.  It's been a staple in my house for years.  The four cheese sauce is the best!!  Every time I am forced to use a different brand of sauce I am sadly disappointed!!
469564,B003LTKQFG,A32KAY0XLEIHFT,Dennis,0,0,4,1309651200,Almost Perfect,"Hi All,<br /><br />I highly recommend Mocha Nut Fudge as a break from your normal coffee regiment. I am no coffee expert, I just like it. I also use it when I make brownies; the coffee enhances the flavor of the brownie.<br /><br />If you haven't tried Green Mountain Mocha Nut Fudge then I suggest that you consider it today.<br /><br /><a href=""http://www.amazon.com/gp/product/B003LTKQFG"">Green Mountain Mocha Nut Fudge (24 K-cups) Keurig</a>"
132729,B001SAQG18,A297YC7SMEW5Q4,William Scott,0,0,3,1298160000,"It's ok, but a little bitter","My heart becomes irregular when I eat sugar made from sugarcane, even the more refined types like demerara.  I decided to give this a try in my coffee, instead.  It's hard to imagine something being sweet and bitter, but that about sums up Purevia.  Not the best.  You can soften the bitter with a little honey, but I'm moving on.<br /><br />Stevia is probably behind Purevia's bitter taste, as it is a well-known complaint of that sweetener.  I'm going to try the main sweetener in Purevia, which is Erythrinol, a naturally occuring fruit sugar. The famous natural foods Dr., Dr. Weil, highly recommends it, not only for taste, but he believes it's one of the safer sugar substitutes.  Not much in the way of calories, doesn't cause tooth-decay, gastric disturbances are rare from it etc.  Sounds good.  You can buy it on Amazon in pure form, although one company got some bad reviews because they were selling Erythrinol that had a musty taste (the company was something forest).  I ordered mine from Now Foods.  Still waiting.  Good luck.<br /><br />Update:  I got my Erythrinol, and added about 4 spoonfuls to a cup of coffee, since it's only supposed to be 60-70% as sweet as sugar.  Very quickly, my stomach became upset, and it only took like 20 minutes for this sugar to liquify my entire intestinal track.  Not good.  Also, there is a decidely unpleasant effect in the throat that is hard to describe.  If you've ever had hard candy sweetened with xylitol, you may know what I mean...the feeling that you want to cough because of something chemical, or perhaps your eyes water a little etc.  The sweetness was fine, just didn't care for all of the effects.  It probably needs to be mixed with another sweetener, as it is in Purevia.<br /><br />Right now, I'm trying Splenda, and it's not too bad.  See how it sits."
84446,B000ETAJZ8,A12ENBT314RFXR,"P. Gray ""The Gluten Free Assistant""",0,0,5,1220313600,Animal Crackers Sure To Please.,"These cookies are a wonderful replacement for any kid ( or grown up ) wanting to eat a long time favorite. There is about 80 cookies per bag, so it makes it well worth the money spent. They are light, buttery and crispy making them great for milk. These pack well in bags for lunch  ( don't break up easily ) so they would do great in a kid's lunch for school or daycare. I actually give these cookies to people to show them gluten free doesn't mean cardboard."
415478,B003CJN238,A1E3RTMBHQ2RJE,"Pen Name ""Turk""",0,0,5,1282348800,"Great Flavor, Fresh Taste",I drink Douwe Egberts for years because of the coffee's great aroma and fresh taste.<br />The first reviewer can not even begin to know European production and packaging techniques. Vacuum packed stays as fresh as the day it was vacuum-packed.<br /><br />Outside the US products are stamped with both production date and expiry date.I would prefer Douwe Egberts Aroma Rood (Aroma Red) with today's expiry date over drinking 1 star reviewer's favorite coffee Folgers produced today.
370990,B000UXZ1PQ,A1C7I1SYNK8ZVL,Sam F,2,2,5,1315094400,Excellent risotto rice,"Great price, check.  Free Prime shipping for 11 lbs of rice, check.  But how does it taste?  Well, this rice made perfect risotto when combined with homemade stock, fresh ingredients, and proper technique.  We've been working our way through this large bag for several months, but we divided it down into smaller sealed packages to keep it fresh.  It has shown no sign of degradation so far.<br /><br />This Arborio rice cooks nicely and evenly when making risotto, resulting in the characteristic sauce around the grains from the slow release of starch.  It does not get mushy or too soft, but maintains a nice tooth while absorbing the flavors provided.<br /><br />I will be buying another 11 lb bag of this Arborio rice when I run out.  I highly recommend it."
389722,B0008IT4OM,A4VAISNKHO5IG,"L. Busch ""LTB""",0,0,2,1244160000,Melted,"My order came  as 1 large blob.  The wrappers were mix into  a 2.2 pound chocolate turd.  It looked like they had been melted and become solid several times.  If it didn't go through this remelting process, I assume it would taste better."
415468,B0016BS38I,A3OR3SY014Q4UW,"Gloria J. Urban ""Gloria U.""",0,0,5,1331424000,Gooood,"Tastes great, might be filling, oh well.<br />Great product, shipped on time, arrived in perfect condition..<br />You'll love it. They said I didn't have enough words, so I do now!"
190076,B0000DGG1U,A3BXPUX3GUDBW4,xKOREYx88x,0,0,5,1305763200,Chinese Elm,"This is one of 2 of my first bonsai and I couldnt b happier. My fiance' and lil girl got me this one as an early bday present, and its way better than I anticipated. The overall shape of the tree is great. Mine came in a ""s"" kinda shape, informal upright, and the foliage was and still is the dark green its supposed to be. Mine even has an awesome root system growing above ground. Im hoping with in a month or so i can start to train it in the ""root-over-rock"" style. It would be great to do that with it because of the way the roots are growing but even if not, its still a great tree. I give it a 5 because of the great quality the plant came in. The only problem to me was that it dont have the netting over the drainage holes and the packageing wasnt like my other. My other was packaged nice and sturdy so it wouldnt topple over or anything and this one was just put in the box and filled with enough foam peanuts to keep it from moving. Which suprisingly didnt mess up any of the leaves or branches. The box was handed to me laying on its side and didnt even say which side was up. I was kinda disappointed with the packaging from how great my P. afra was packaged just 2 days b4 I recieved this one. But this is a product review and not a packageing review. All in all, a very good buy. I would recomend this Chinese Elm to anyone wanting to start a new hobby or even as a gift. Im very happy with it."
271677,B0036Z91ZG,A9VVNJINSK96V,Khaizoom,0,0,5,1330387200,"Light, crispy, sweet, tasty..",These are delicious tea biscuit plus these are really cheap comparing to some other brand. I love these. Been buying these since 1980z.
111638,B001EPQGZ8,A3R7ESNBC05PJ1,J Camp,0,0,5,1322956800,Great Earl...different and unique!,"I absolutely bleed this tea! I enjoy the balance between the bergamot and citrus (I take mine with plenty of milk and a single sugar). I really drink alot of different earl greys and while this one tends to offer some subtlety in terms of traditional boldness, when compared to other rich black teas, it offers a little something that the others don't. Perhaps thats what makes it so enjoyable, but I find the infused citrus essence simply delicious."
193498,B006N3I5N2,A2LG2EV6ZUEFS0,"Rhea ""eppsy""",3,3,5,1298937600,Great Flavor,"Green Mountain Coffee Southern Pecan, 24-count K- cups for Keurig Brewers (pack of 2) is a delightful product. The K-cups are sturdy and they don't leak when you remove them from the brewer. The flavor is great and they arrive on time."
395081,B002AUF0Q2,A1XG41FGP56E3N,Mohammad N. Ahmed,0,0,5,1336089600,Great,I like how the oatmeal is not too sweet and does not contain artificial preservatives or flavorings.  The Maple Raisin flavor is my favorite.
361424,B000F4F9HU,A19MOPIOBDBRIJ,"Silverfish ""Book lover, now learning to listen!""",0,0,5,1341878400,As an addict...,"... I'm just dropping by to pick up my ""fix""!<br /><br />A lot of tea is consumed in this household, and a lot of varieties of tea. Iced tea is a staple all summer, and much of the time it's made with lapsang.  Which is delicious, cooling, and a nice change from straight black tea, green tea, English Breakfast blend, and sometimes Earl Grey.<br /><br />If I remember correctly, Taylors is also good.  But Twinings' lapsang is what's available here in the US, just not in our supermarket here in west Texas.  For those who haven't tried it, I'd also recommend Choice's Genmai cha (tea).  It's made from green tea and roasted brown rice."
156425,B003WE8I32,A1X9W7YPFGVCSD,Susan Smith,0,0,5,1348876800,Yum!,I've always enjoyed the flavors of Jolly Ranchers and this was no exception! The candies do get a bit sticky in the wrapper sometimes (even in not so hot weather) but easily fixed by putting them in a fridge.
399698,B005GIF5WY,AI8LDBFJR0SGE,Lainey,0,0,5,1351036800,Why can't I buy these in Canada!?,"I bought these when I was in the States (I live in Canada), and now my cat has a monkey on his back...and I can't buy them here! :(  And not only can I not buy them in Canada, I can't even order them on Amazon for reasons I don't fully understand. What am I going to do? His Royal Majesty (I mean the cat, of course) MUST have his Catnip Temptations! He's addicted. I can't drive down there in the winter when the roads are bad (like right now). He doesn't forget about them. It doesn't matter if I hide them. He knows. He watches me. He watches everyone who he thinks might give him his treats. I'm down to the last bag. I need...I need a Catnip Temptations dealer. Or I need to send him to Catnip Temptations Rehab."
140323,B003DNL9RY,A14R9XMZVJ6INB,amf0001,0,0,4,1320796800,"great,  not too sweet,  flavor.","We live on Crystal Light in our home, drinking gallons of it,  and every so often I like to try new flavors.  What I like about Crystal Light is that it is calorie free and that there is rarely a chemical after taste.  What I love about this drink is that the hint of grapefruit makes the drink more tart than usual(I always dilute them more than recommended) It's a pleasant change from iced tea and I think will become a new staple in our fridge."
